"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ag.3R.330.0_CDS_at",0.218783240207048,3.30210367132667,3.30822138494756,0.00374311880320034,0.997469446747738,-2.12889406957192
"Ag.UNKN.1595.0_CDS_at",-0.146361711125226,3.55270797694561,-3.29449575646981,0.00386012683138253,0.997469446747738,-2.1482392682762
"Ag.UNKN.1898.0_CDS_at",-0.19247582010843,3.60429505452099,-3.29163751610709,0.00388494022349561,0.997469446747738,-2.1522677076784
"AF352829.1_s_at",-0.490648800568826,8.66552750804405,-3.290462792717,0.00389518370206108,0.997469446747738,-2.15392337220126
"Pf.13_1.342.0_CDS_at",0.165095625141888,7.42313119946923,3.28335806245527,0.00395770306662701,0.997469446747738,-2.16393675158215
"Ag.UNKN.869.0_CDS_at",-0.194722399357799,2.76896688067918,-3.28222066999854,0.00396780268602664,0.997469446747738,-2.16553977203552
"Ag.3L.871.0_CDS_s_at",-0.173361122286371,3.53659341984641,-3.26731098484918,0.00410255398801408,0.997469446747738,-2.18655263539644
"Ag.UNKN.1416.0_CDS_at",-0.178221658095978,3.32201948741125,-3.25458342797566,0.00422112265953296,0.997469446747738,-2.20448897172514
"Pf.12.39.0_CDS_at",-0.409183298720746,7.31402881773208,-3.24408179346339,0.00432147585182532,0.997469446747738,-2.21928733250054
"Ag.2R.299.0_CDS_s_at",0.197955010108985,3.57984984623989,3.23030118091748,0.00445671188525106,0.997469446747738,-2.23870438132943
"Ag.X.125.0_UTR_a_at",-0.171868639360212,3.14934728611225,-3.22497444653686,0.0045100878725798,0.997469446747738,-2.24620914886057
"Ag.2R.3161.0_CDS_at",-0.186896177087352,3.09187178318056,-3.22462946663717,0.00451356618390208,0.997469446747738,-2.24669517262084
"Pf.11.235.0_CDS_at",-0.207010930934322,9.19585210554341,-3.22426672275561,0.00451722643293645,0.997469446747738,-2.2472062212235
"Pf.13_1.79.0_CDS_at",-0.282251033992951,9.61387978344112,-3.22240846469721,0.00453602266665537,0.997469446747738,-2.24982418152449
"Pf.14.320.0_CDS_at",-0.271686218531068,9.16403134166511,-3.21487826714967,0.00461297642171103,0.997469446747738,-2.26043236562768
"Pf.12.450.0_CDS_at",0.278576396440837,3.66196968298079,3.21181691365838,0.00464462511433899,0.997469446747738,-2.26474479162995
"Ag.2R.187.0_CDS_at",-0.171543705803381,2.91250873836542,-3.2101681192665,0.00466175841911028,0.997469446747738,-2.26706732695751
"Ag.2R.2813.0_CDS_at",-0.168232464192541,3.07639960170742,-3.17794182394844,0.00500930658184132,0.997469446747738,-2.31245156961904
"Ag.2L.924.0_CDS_a_at",-0.16591510110434,3.0878030794116,-3.17644760620995,0.00502602055710563,0.997469446747738,-2.31455532929736
"Ag.X.771.0_CDS_a_at",-0.178726021533435,3.64513890668321,-3.17589507486194,0.00503221482143004,0.997469446747738,-2.31533324338598
"Ag.2R.571.0_UTR_s_at",-0.187789332804557,4.0251561451938,-3.16775325785035,0.00512435873135764,0.997469446747738,-2.3267953171199
"Ag.2L.2593.0_CDS_at",-0.227586469988033,4.2085022050043,-3.16341216054146,0.00517415934708569,0.997469446747738,-2.33290603980906
"AF221794.1_RC_at",0.307686839674728,4.89893795720494,3.15729091185992,0.00524518476312589,0.997469446747738,-2.3415217326862
"Ag.UNKN.1908.0_CDS_at",-0.225313379689832,3.01557322342523,-3.15629351488997,0.00525684739606763,0.997469446747738,-2.34292547773201
"Pf.10.18.0_CDS_x_at",-0.154415346102256,4.50941901559326,-3.14511157829149,0.00538934189132113,0.997469446747738,-2.35866108973941
"Ag.2R.505.0_CDS_at",0.197148592220481,3.3037813479474,3.14244563701936,0.00542140801349267,0.997469446747738,-2.36241215115824
"AF368939.1_RC_at",0.260055194988286,3.6453035848628,3.12829535904513,0.00559474599765953,0.997469446747738,-2.3823182990434
"Ag.2L.1403.0_CDS_a_at",-0.149603899416494,3.32192351014724,-3.12386728088992,0.00565008974516016,0.997469446747738,-2.38854622727138
"Ag.2R.2515.0_CDS_at",-0.136334727627442,3.02088828568905,-3.12158478281671,0.00567882513906496,0.997469446747738,-2.391756214951
"AF394663.1_s_at",0.193559251321307,4.72757081489429,3.11371411108627,0.005779008140354,0.997469446747738,-2.40282371888281
"Ag.2R.3036.0_CDS_at",-0.170467601659129,3.3390933313598,-3.11002044714094,0.00582661469352048,0.997469446747738,-2.40801686908019
"Pf.3.121.0_CDS_at",-0.319697239501468,8.12239976497657,-3.10684270300222,0.00586787700274722,0.997469446747738,-2.41248425135162
"Ag.3R.720.0_CDS_at",-0.143863974745104,3.12237862882081,-3.10649825689668,0.00587236660636697,0.997469446747738,-2.41296846279743
"207794_at",0.160351982323469,3.05966834434323,3.10180546829348,0.00593386770350079,0.997469446747738,-2.41956498652848
"Pf.14.2.0_CDS_at",-0.390100615320535,7.22904599831778,-3.08557520018916,0.00615144173723491,0.997469446747738,-2.44237271612388
"Ag.2L.2798.1_CDS_a_at",0.232652718529713,3.59604958377751,3.08380771124908,0.00617559896916775,0.997469446747738,-2.44485584252681
"Ag.2R.3525.1_CDS_a_at",-0.152419864201138,3.41880881506629,-3.08074261727286,0.00621771010210887,0.997469446747738,-2.44916164559644
"Ag.3R.886.0_CDS_at",-0.182045675025769,2.99959113102935,-3.07949904685357,0.00623487492444444,0.997469446747738,-2.45090848170363
"Pf.14.97.0_CDS_a_at",0.159838853102306,8.83256433255338,3.07594013179076,0.006284253030174,0.997469446747738,-2.45590729745092
"Ag.2R.2306.0_CDS_at",0.158880406985089,3.6455192657739,3.07549564679476,0.00629044666478086,0.997469446747738,-2.45653157754177
"Ag.2R.51.0_CDS_a_at",0.161959099586685,3.04812943128611,3.07119032681631,0.00635074657476612,0.997469446747738,-2.46257795433152
"Ag.3R.901.0_CDS_at",0.218485371497464,3.13349089014131,3.06265874734587,0.00647190271888466,0.997469446747738,-2.47455719415801
"Ag.3R.1124.0_CDS_s_at",0.166754314861025,3.32107772344578,3.04890113267674,0.0066720166215084,0.997469446747738,-2.49386710970245
"Ag.2R.742.0_CDS_a_at",0.164782274085051,3.03780277165756,3.04880127499029,0.00667349085252009,0.997469446747738,-2.49400723426903
"Ag.3R.1391.0_CDS_at",0.146084766897114,3.14358851170073,3.04120586478161,0.00678655574574665,0.997469446747738,-2.50466397054911
"Ag.UNKN.2198.0_CDS_s_at",0.150255837785887,3.04105535516337,3.03620510246071,0.00686200932607687,0.997469446747738,-2.51167867800515
"Ag.2L.643.1_CDS_a_at",0.170188131468243,3.3154702362968,3.03290381172386,0.00691226587979697,0.997469446747738,-2.51630877412584
"Ag.3L.397.0_UTR_at",0.166783171673712,3.22386011111893,3.03262828188431,0.00691647646002206,0.997469446747738,-2.51669518168986
"Pf.6.207.0_CDS_at",-0.324336070558741,6.35879884180131,-3.02039426151339,0.00710596178760822,0.997469446747738,-2.53384824491988
"Ag.2R.2167.0_CDS_a_at",0.234031233079956,3.61960759701634,3.0173744967673,0.00715350200770915,0.997469446747738,-2.53808092607389
"Ag.3L.553.1_CDS_s_at",-0.168366885097277,3.27407685029653,-3.0115130818806,0.00724665981484375,0.997469446747738,-2.54629516080597
"Ag.UNKN.1216.0_CDS_s_at",0.147787018666164,3.02147089772652,3.00664962972811,0.00732484801457558,0.997469446747738,-2.5531093423329
"Ag.2R.1602.0_CDS_at",0.167261616043739,3.0035584670994,3.00651917360522,0.00732695653247796,0.997469446747738,-2.55329210538356
"Ag.2R.1282.0_CDS_at",-0.147489306540448,3.64381897396883,-3.00112575281373,0.00741464505028697,0.997469446747738,-2.56084716135277
"Ag.UNKN.1148.0_CDS_at",-0.180344637479128,3.6365417680018,-2.99644230377771,0.0074916143710321,0.997469446747738,-2.56740628480192
"Ag.2R.439.0_UTR_at",0.136934950768064,2.80201374905231,2.99618656518693,0.00749583946498582,0.997469446747738,-2.56776440591878
"Ag.2R.471.0_CDS_at",0.169758782163587,2.83768637343454,2.99071835004305,0.00758673467134029,0.997469446747738,-2.57542081055576
"Pf.8.101.0_CDS_at",-0.288547040966827,9.26511788597828,-2.98967307098927,0.00760423084982707,0.997469446747738,-2.57688416372238
"Ag.2L.1284.0_CDS_at",0.145005954366535,3.00380951742208,2.98872666792173,0.0076201056995694,0.997469446747738,-2.57820903535278
"Ag.X.236.0_CDS_at",0.205349346903713,3.52671816725063,2.98665130307085,0.00765502999713706,0.997469446747738,-2.58111414670972
"Pf.5.223.0_CDS_at",-0.222366611851878,9.96158717457904,-2.9846659341315,0.00768858479848447,0.997469446747738,-2.58389302738567
"Ag.X.404.0_CDS_at",0.144893408011549,3.06067175739527,2.98069447213635,0.00775613430246128,0.997469446747738,-2.58945105085336
"Ag.3L.16.0_CDS_a_at",0.134108219450768,3.64178759694514,2.96790073141442,0.00797766605572702,0.997469446747738,-2.60734881110779
"Ag.2L.2404.0_CDS_at",-0.123723978419716,2.90852862170419,-2.9627288267492,0.00806894701166189,0.997469446747738,-2.61458094082503
"Pf.8.235.0_CDS_at",-0.313385988282855,5.28913928160082,-2.95877509183426,0.00813940817166576,0.997469446747738,-2.62010841529385
"Pf.8.17.0_CDS_at",-0.303644319628511,5.36521138650958,-2.95837675854969,0.00814653992354356,0.997469446747738,-2.62066524102248
"Ag.3R.2455.0_CDS_at",-0.194126880689061,3.5990061856175,-2.94978547169621,0.00830183608535059,0.997469446747738,-2.632672213626
"Pf.8.136.0_CDS_a_at",-0.263539403556183,8.33742232293925,-2.94913455648386,0.0083137178957083,0.997469446747738,-2.63358170491765
"Ag.2R.1420.0_CDS_at",0.149399494563578,3.07710710968304,2.94024932824036,0.00847756059716873,0.997469446747738,-2.64599354893034
"Pf.14.749.0_CDS_at",-0.208281904897044,7.87280986172407,-2.93959734367761,0.00848970516261395,0.997469446747738,-2.64690408566931
"Pf.5.238.0_CDS_at",-0.561476608262463,7.30760472887651,-2.93830535912866,0.00851382070396918,0.997469446747738,-2.64870832983998
"Pf.12.303.0_CDS_at",0.175338114867782,3.20900636050876,2.93055227500188,0.00865993114158588,0.997469446747738,-2.65953284129911
"Ag.2R.839.0_CDS_at",-0.177099779817308,2.98249696110963,-2.92852948356655,0.00869844790648102,0.997469446747738,-2.66235623234187
"Ag.X.976.0_CDS_at",0.156632889954338,3.19309168601459,2.92702744079039,0.00872715580183737,0.997469446747738,-2.66445256739917
"Ag.X.1394.0_at",-0.138321236963,3.1942744736916,-2.91980720161291,0.00886643389897642,0.997469446747738,-2.67452712781071
"Ag.3R.2621.0_at",-0.18862605936758,3.39161440358744,-2.91889189239964,0.00888424258626464,0.997469446747738,-2.67580399148368
"Ag.2L.1110.0_CDS_at",-0.160859367665532,2.8704961899986,-2.91039907028741,0.00905113643145508,0.997469446747738,-2.68764840998353
"Ag.3L.852.0_CDS_at",0.148498392888002,3.06591541941896,2.90959954890928,0.00906700274489831,0.997469446747738,-2.68876315897949
"AF065206.1_RC_at",0.128152712779497,2.70709724285506,2.90257864782231,0.00920748720686949,0.997469446747738,-2.69854998356954
"AJ420390.1_RC_x_at",0.158258079416155,3.21766033932123,2.90203119772629,0.00921852913088797,0.997469446747738,-2.69931293663259
"Ag.2L.508.0_CDS_s_at",0.203948950856635,3.41415066558729,2.90175099239826,0.00922418573507872,0.997469446747738,-2.69970343492051
"Ag.3R.1352.0_CDS_at",0.152026316534155,3.46203929060203,2.90122755918373,0.00923476142895704,0.997469446747738,-2.70043288197632
"Ag.2R.537.0_CDS_at",0.147788499705871,2.95814873482949,2.89753398713765,0.00930972095451561,0.997469446747738,-2.70557953720722
"Ag.2L.826.0_UTR_a_at",0.246418227599155,4.19856493624695,2.89277096576119,0.00940725034215475,0.997469446747738,-2.71221470379699
"Ag.UNKN.1715.0_CDS_at",-0.198033526208492,3.10705881873959,-2.88560422177798,0.00955585609738925,0.997469446747738,-2.72219480359627
"Ag.2R.411.0_CDS_a_at",0.161111772748585,3.14502176158428,2.88171545913226,0.00963743487114558,0.997469446747738,-2.72760829496163
"Ag.2L.1334.0_CDS_at",-0.149755268300266,3.0695101567532,-2.87913662632738,0.00969190314667163,0.997469446747738,-2.73119753197781
"Ag.2L.2756.0_CDS_at",0.182472238463737,3.13395147561042,2.87713953673003,0.00973428773427312,0.997469446747738,-2.73397669761735
"Ag.3L.839.0_CDS_at",-0.157434122058131,3.37702406376078,-2.86346323739798,0.0100293726629658,0.997469446747738,-2.75299927605339
"Ag.X.354.1_at",-0.164702064450857,3.91794768153841,-2.85994822481767,0.0101065928282429,0.997469446747738,-2.75788564836143
"Ag.2L.1650.0_CDS_at",0.154255082044505,3.22357135905393,2.85878897958274,0.0101321850505956,0.997469446747738,-2.75949691855714
"Ag.2R.362.0_CDS_a_at",-0.143233705296439,2.89866937071279,-2.85800301068107,0.0101495720266181,0.997469446747738,-2.76058929056601
"Ag.UNKN.543.0_CDS_at",0.140077014072078,2.98273892292832,2.85377222922071,0.0102436580698294,0.997469446747738,-2.76646842747288
"Ag.2L.331.1_a_at",0.185872587732859,3.2878713611329,2.85364598858379,0.0102464783094681,0.997469446747738,-2.76664382729746
"Ag.3R.2591.0_CDS_a_at",0.149688597446403,2.9350108143171,2.84915721559576,0.0103472448441883,0.997469446747738,-2.77287960149374
"Ag.UNKN.1247.1_at",0.273154524779488,3.77499842921328,2.84496006023902,0.0104423260739871,0.997469446747738,-2.77870855072688
"Pf.5.121.0_CDS_at",-0.203477860114432,8.49351281948908,-2.83899517564673,0.0105788984367633,0.997469446747738,-2.78698961646306
"Ag.X.530.0_CDS_at",-0.156626309464978,2.88191802492012,-2.83815124195689,0.0105983592059678,0.997469446747738,-2.78816097639712
"Pf.5.245.0_CDS_x_at",-0.251856266088165,11.7353451476897,-2.83653662992701,0.0106356873708079,0.997469446747738,-2.79040182792473
"Pf.8.292.0_CDS_at",-0.283616458046213,4.22627312706984,-2.83612816072622,0.0106451507512888,0.997469446747738,-2.79096868500705
"Pf.3.105.0_CDS_at",-0.180698426083284,8.32480840182385,-2.8313095294873,0.010757400524615,0.997469446747738,-2.79765456145892
"Ag.2R.2791.0_CDS_s_at",-0.148176972196208,3.04806061322853,-2.83053824783182,0.010775472680185,0.997469446747738,-2.79872450804611
"Pf.10.57.0_CDS_at",-0.197638526901633,4.65717421547426,-2.8299999049686,0.0107881040394268,0.997469446747738,-2.79947127984623
"209890_at",-0.201070336523341,3.91393988693768,-2.82911248825772,0.0108089568976399,0.997469446747738,-2.80070221331415
"Ag.2R.3312.0_CDS_at",0.138422390236863,3.0699258797202,2.82393601342094,0.0109313689783266,0.997469446747738,-2.80788093520789
"Pf.1.74.0_CDS_at",0.163444016600133,2.86661577851912,2.81965682291102,0.0110335658036435,0.997469446747738,-2.81381328688046
"AF368925.1_RC_x_at",-0.119931257320556,2.93027446677742,-2.81530237048277,0.0111385008261445,0.997469446747738,-2.81984808004027
"Ag.3L.622.0_UTR_at",0.162171436534531,4.66777971251164,2.81351499313099,0.0111818501975669,0.997469446747738,-2.82232463071447
"Ag.UNKN.1212.0_CDS_at",0.188177460499231,4.45852340685523,2.80056845375138,0.0115007088480458,0.997469446747738,-2.84025322720777
"Pf.10.224.0_CDS_at",-0.201798802615236,2.85087900059572,-2.7998690841828,0.0115181793902856,0.997469446747738,-2.84122122823086
"Pf.13_1.400.0_CDS_at",0.276110293157172,3.97073467827238,2.79639691235455,0.0116052929630471,0.997469446747738,-2.84602631298187
"Ag.2L.3759.0_at",0.158855534444349,2.97202116309886,2.79631871349812,0.0116072621513654,0.997469446747738,-2.84613451643376
"Ag.2R.117.1_CDS_at",0.194573538966752,3.49613422357444,2.79354533664821,0.0116773081884001,0.997469446747738,-2.84997160547
"Ag.2R.1243.0_CDS_at",0.163465712516199,3.04971043603557,2.79170004596448,0.0117241381255166,0.997469446747738,-2.85252419039399
"Ag.UNKN.2002.0_CDS_at",-0.171777217430068,3.13482063866773,-2.79114161609404,0.0117383454311729,0.997469446747738,-2.85329659261566
"Ag.2L.2792.0_CDS_a_at",0.158665821721155,3.13394544409328,2.79069568730217,0.0117497023803779,0.997469446747738,-2.85391336285907
"Ag.3R.1524.0_CDS_at",0.130778353104071,3.04525037157419,2.78892221414509,0.0117949735919272,0.997469446747738,-2.85636606566325
"Ag.2L.557.0_CDS_at",-0.127937590746783,2.90871565810312,-2.78872247649999,0.0118000827239341,0.997469446747738,-2.85664228033913
"Pf.5.41.0_CDS_x_at",-0.424188590608217,5.27438095230907,-2.78848745639305,0.0118060970681368,0.997469446747738,-2.8569672811573
"Ag.X.679.0_CDS_at",-0.140710253752673,2.89734572286657,-2.78381061750059,0.0119263932598853,0.997469446747738,-2.8634334647203
"Ag.2L.3961.0_at",-0.162364355015341,3.08820529975714,-2.78225365994058,0.011966700617393,0.997469446747738,-2.86558557979742
"Ag.3R.498.0_CDS_at",-0.155845391863162,3.52732052944111,-2.78023629524606,0.0120191212670329,0.997469446747738,-2.86837369972682
"Pf.5.108.0_CDS_at",-0.176041072556437,9.43380809155192,-2.77905439503737,0.0120499346635884,0.997469446747738,-2.87000694885756
"Ag.2R.2729.0_CDS_at",-0.17579991221665,3.03841705564684,-2.77742269116216,0.0120925992150419,0.997469446747738,-2.87226152062606
"Ag.3L.1823.1_s_at",-0.136192651140221,3.11995207292793,-2.77571462819182,0.012137415237191,0.997469446747738,-2.87462128340152
"Ag.X.1062.0_CDS_at",0.171937604905909,3.38189000382899,2.77343211502971,0.0121975518490443,0.997469446747738,-2.87777416645327
"Ag.2L.797.0_CDS_a_at",-0.118305854432309,2.91238434643864,-2.77327910439902,0.0122015933511364,0.997469446747738,-2.87798550240483
"Ag.3L.847.0_CDS_at",0.130876239632142,2.97803832214672,2.77140849955878,0.0122511057443185,0.997469446747738,-2.88056894111465
"Ag.3L.1770.0_CDS_at",0.159886666415249,3.21695766166426,2.76603483170982,0.0123944111318921,0.997469446747738,-2.88798816591693
"Ag.X.309.0_CDS_a_at",-0.148038914783144,2.96359202105804,-2.76566363660901,0.012404369181108,0.997469446747738,-2.8885005404569
"Ag.3L.995.0_CDS_at",-0.146396282644933,3.19696626952956,-2.76301824138418,0.0124755591232753,0.997469446747738,-2.89215162396418
"Pf.8.295.0_CDS_at",-0.17700682775073,6.5429427882644,-2.76238092033349,0.0124927683219545,0.997469446747738,-2.8930311129917
"Ag.3R.440.0_CDS_a_at",0.156827654187745,3.08744952753326,2.76006643643038,0.0125554560756832,0.997469446747738,-2.89622465785445
"Ag.UNKN.364.0_CDS_s_at",-0.162270262395765,2.93249459293374,-2.75966286005549,0.0125664176885191,0.997469446747738,-2.89678145292946
"Pfa3D7_hrpIII_x_at",-0.29610667645051,4.4889048599927,-2.75819903936865,0.0126062536366815,0.997469446747738,-2.8988008588298
"Ag.2R.57.0_CDS_a_at",0.136920955877201,3.2107084990518,2.75795114315806,0.0126130117493546,0.997469446747738,-2.89914281819105
"Ag.2R.3597.0_CDS_at",-0.118973383185177,2.86897426234906,-2.7513963191256,0.0127929702938745,0.997469446747738,-2.90818225100141
"Ag.UNKN.1795.0_CDS_at",-0.154616327138423,2.80872141088927,-2.74894887660385,0.0128607904432155,0.997469446747738,-2.91155610909377
"Ag.2L.1018.0_CDS_at",0.123466157743821,2.97281708726636,2.7479406750674,0.0128888281394012,0.997469446747738,-2.91294573386373
"Ag.3L.1221.0_CDS_at",0.161183237203708,3.01364858055097,2.74752579469093,0.0129003827580838,0.997469446747738,-2.91351753709691
"Pf.8.69.0_CDS_x_at",-0.143997140346155,7.95655557169778,-2.74515308339042,0.0129666543166016,0.997469446747738,-2.91678730256835
"Ag.2R.1023.0_CDS_at",-0.146653494870024,3.44342716047458,-2.7412688896483,0.0130758452789431,0.997469446747738,-2.92213855319834
"Ag.3L.1784.0_CDS_at",0.19318300591541,3.74353146293991,2.74098735709928,0.013083793660022,0.997469446747738,-2.92252635029829
"Ag.2L.1706.0_CDS_at",0.163145942916156,3.28847344198258,2.74070999173858,0.0130916289036967,0.997469446747738,-2.92290839801342
"Ag.3R.1223.0_CDS_at",0.15725653640874,3.04812550606719,2.7401918323149,0.0131062783036063,0.997469446747738,-2.92362209480186
"Pf.11.32.0_CDS_at",-0.222465080789238,6.12145280543098,-2.73961027223469,0.0131227388142949,0.997469446747738,-2.92442307930537
"Pf.13_1.307.1_a_at",-0.166052240037636,8.71322320993796,-2.7394117801832,0.013128361463299,0.997469446747738,-2.92469645372126
"Ag.2L.18.6_a_at",-0.193627673505499,3.15917106030463,-2.73940102696131,0.0131286661335946,0.997469446747738,-2.92471126352792
"Pf.11.276.0_CDS_at",-0.202942569739333,5.18255533458615,-2.7369491788951,0.0131983107591881,0.997469446747738,-2.92808769210485
"Pf.4.150.0_CDS_at",0.196255746743876,5.75449791134602,2.73645734608341,0.0132123236677118,0.997469446747738,-2.92876490541723
"Pf.9.23.0_CDS_at",-0.249012045097692,7.22717734896554,-2.73478033307326,0.0132602106703391,0.997469446747738,-2.93107379416852
"Ag.UNKN.799.0_CDS_at",0.142754525419199,2.97041276435253,2.73461922610148,0.0132648197851737,0.997469446747738,-2.93129558610601
"Ag.3L.289.0_CDS_a_at",0.151303480022077,3.11258296628878,2.73425483820952,0.013275250214024,0.997469446747738,-2.93179721817364
"AF528131.1_RC_at",-0.145096946752883,3.18259246418455,-2.73379360313125,0.0132884640770197,0.997469446747738,-2.93243215111124
"Ag.3L.116.0_CDS_a_at",0.163420660338244,3.00597364081532,2.73283671723895,0.0133159178369633,0.997469446747738,-2.93374931089289
"Ag.3L.1615.0_CDS_at",-0.137284514536311,3.13800628333602,-2.729106684588,0.0134234530355097,0.997469446747738,-2.93888265835686
"Ag.3R.1882.0_CDS_s_at",0.128212208521439,3.09533342948997,2.7265536135409,0.0134975342666082,0.997469446747738,-2.94239526306969
"Ag.2L.426.1_CDS_a_at",0.159773583322484,2.90215628055749,2.72653862177274,0.0134979704256765,0.997469446747738,-2.94241588689851
"Ag.3L.720.1_CDS_a_at",0.151982239195627,3.76792927467446,2.72650466041179,0.0134989585213572,0.997469446747738,-2.94246260665491
"Ag.3R.268.0_CDS_at",-0.121685554881044,2.82186020612299,-2.725701972352,0.0135223325980282,0.997469446747738,-2.94356680216657
"200014_s_at",-0.119646702594214,3.00463919708149,-2.72524079079841,0.0135357795556562,0.997469446747738,-2.94420117772628
"Pf.2.54.0_CDS_a_at",-0.228221436535885,8.98938220111008,-2.72480211403748,0.0135485821681603,0.997469446747738,-2.94480457252816
"Ag.2R.1240.0_CDS_at",0.143373375198496,3.05080070617155,2.72423866081068,0.0135650432872683,0.997469446747738,-2.94557956094341
"Ag.2R.3465.0_CDS_at",-0.183669587091782,3.05355084878366,-2.72299670341465,0.0136013941225979,0.997469446747738,-2.94728764279891
"Ag.X.416.1_CDS_a_at",-0.182677687135755,3.65656763906659,-2.72211900531412,0.0136271394896946,0.997469446747738,-2.94849463801352
"Pf.8.221.0_CDS_at",-0.362412462375898,10.7778850490414,-2.72056537844634,0.01367282579105,0.997469446747738,-2.95063092347262
"Pf.8.180.0_CDS_at",0.197168629001858,3.87583453070197,2.7189727622491,0.0137198102725637,0.997469446747738,-2.95282050753907
"M17530.1_s_at",-0.156967824319636,10.5731876406523,-2.71885695737578,0.0137232326839417,0.997469446747738,-2.95297970771862
"Ag.3R.2131.0_CDS_at",0.159878150671419,3.39648236738088,2.71758839436671,0.013760776214869,0.997469446747738,-2.95472352643085
"Ag.2L.323.0_CDS_at",0.134083491207826,2.89598923567052,2.71756247006744,0.0137615444734328,0.997469446747738,-2.9547591609288
"Ag.UNKN.1254.0_CDS_at",-0.184391665077553,3.63228250499177,-2.71628867004268,0.013799343572812,0.997469446747738,-2.95650997105723
"Ag.2R.2880.0_CDS_at",-0.123007898195439,3.1607686386051,-2.71416063202342,0.0138627125625459,0.997469446747738,-2.95943445632101
"Ag.UNKN.1868.0_CDS_at",0.197654621510306,3.36254795610358,2.71172178878129,0.0139356780125928,0.997469446747738,-2.96278536530535
"Ag.X.1018.0_CDS_at",-0.192750111069012,3.2979240314789,-2.7036524932674,0.0141797144891499,0.997469446747738,-2.97386696479264
"Ag.2R.507.1_CDS_a_at",-0.192753255255666,2.92203750816157,-2.7029964021909,0.0141997344417477,0.997469446747738,-2.97476760977829
"AFFX-AgPf-J01636-1_at",0.210435503819891,3.73443442831353,2.70243607697584,0.0142168535197869,0.997469446747738,-2.97553674871088
"Pf.13_1.523.0_CDS_a_at",-0.153668188111707,9.67528325521737,-2.70153319588562,0.0142444797639938,0.997469446747738,-2.97677601666801
"Pf.5.21.0_CDS_at",-0.240367449129854,6.62090618551685,-2.69902082127915,0.0143216225596427,0.997469446747738,-2.98022387115771
"Ag.3L.1495.0_CDS_at",-0.152887498181885,3.27902308144247,-2.69803176960537,0.0143521005822993,0.997469446747738,-2.98158096975446
"Ag.2R.2746.0_CDS_at",-0.230227027931244,4.62155726915168,-2.69776138842201,0.0143604432358537,0.997469446747738,-2.98195194324712
"Ag.3L.1414.0_CDS_at",0.127673424819075,3.08348857705353,2.69754723189164,0.0143670543475896,0.997469446747738,-2.98224576755504
"Ag.3L.710.0_UTR_at",-0.134946142219489,3.13881588944496,-2.69747450880793,0.0143693000024302,0.997469446747738,-2.98234554278892
"Ag.3L.1245.0_CDS_at",0.166383820648575,3.23252304940599,2.6960936556681,0.0144120036093603,0.997469446747738,-2.98423992615821
"Ag.2R.2334.1_at",-0.135248846467954,3.57553592154499,-2.69399636461431,0.0144770947539704,0.997469446747738,-2.98711670793207
"Ag.UNKN.2005.0_CDS_at",0.151128027646268,3.14678033712717,2.6929951022567,0.0145082684092392,0.997469446747738,-2.98848990105212
"Ag.3R.696.1_CDS_a_at",-0.16523475002308,2.97353287476585,-2.69166928658599,0.0145496452062569,0.997469446747738,-2.99030800330698
"Ag.UNKN.1891.0_CDS_s_at",0.128635952650589,3.1212326867823,2.68616911139533,0.0147225008651169,0.997469446747738,-2.99784795325428
"Ag.3R.856.0_CDS_at",0.19604334673689,3.54804092508221,2.68469680742489,0.0147691020842171,0.997469446747738,-2.9998655869107
"Ag.2L.1102.0_CDS_at",0.148359513032385,3.74534240219642,2.68226778041854,0.0148462924655993,0.997469446747738,-3.00319367145944
"Pf.9.112.0_CDS_a_at",-0.320046862635988,4.4141556844889,-2.68206551273268,0.0148527374812454,0.997469446747738,-3.00347076889038
"Pf.7.70.0_CDS_at",-0.171954419589145,7.19236632516959,-2.68062661025869,0.0148986632816243,0.997469446747738,-3.00544184014088
"Ag.2R.37.2_CDS_a_at",-0.115096904360469,3.44871858913692,-2.67997446427091,0.0149195224601786,0.997469446747738,-3.00633508616353
"Ag.2L.2126.0_CDS_at",-0.140558504623884,3.43542134160847,-2.67871330953201,0.0149599399182399,0.997469446747738,-3.00806232999619
"Pf.14.330.0_CDS_at",-0.323461003348911,6.07015302339367,-2.67810974576308,0.0149793197585916,0.997469446747738,-3.00888887864601
"Ag.3R.2506.0_CDS_at",0.134176483000512,2.90551364476578,2.67733836152122,0.0150041229261328,0.997469446747738,-3.00994517666524
"AF368937.1_RC_x_at",-0.12769900049123,3.19963984352022,-2.67319211034839,0.0151381127794586,0.997469446747738,-3.01562147508073
"Ag.2L.1884.0_CDS_at",-0.145820799282757,2.98271263737135,-2.66942990399284,0.0152606761483273,0.997469446747738,-3.02076997412108
"Ag.UNKN.817.0_CDS_at",0.228613373159399,2.97798491006511,2.66862245776038,0.0152871034735125,0.997469446747738,-3.02187469337467
"Ag.2R.452.0_CDS_at",-0.131856145105638,3.14201431947429,-2.66824216799633,0.0152995652438066,0.997469446747738,-3.02239496117359
"Ag.2R.2480.0_CDS_at",-0.122718740743419,3.02775542940629,-2.6662508340522,0.0153649774345111,0.997469446747738,-3.02511894412974
"Pf.12.3.0_CDS_at",-0.20324765058529,3.19500615574517,-2.66433327127095,0.0154282176066412,0.997469446747738,-3.02774149487088
